team_1,team_2,team_1_win_prob,team_2_win_prob,draw_prob
Australia,Paraguay,0.3863,0.3931,0.2206
Australia,Portugal,0.3584,0.4091,0.2325
Australia,Qatar,0.3979,0.3779,0.2242
Australia,Saudi Arabia,0.4004,0.3736,0.226
Australia,Scotland,0.3835,0.3947,0.2218
Australia,Senegal,0.3722,0.4012,0.2266
Australia,South Africa,0.3955,0.3821,0.2224
Australia,Spain,0.3488,0.4146,0.2366
Australia,Sweden,0.3821,0.3955,0.2224
Australia,Switzerland,0.3779,0.3979,0.2242
Australia,Tunisia,0.3947,0.3835,0.2218
Australia,Türkiye,0.3793,0.3971,0.2236
Australia,United States,0.3764,0.3987,0.2248
Australia,Uruguay,0.3694,0.4028,0.2278
Australia,Uzbekistan,0.3987,0.3764,0.2248
Australia,Algeria,0.3923,0.3878,0.22
Australia,Côte d'Ivoire,0.3931,0.3863,0.2206
Austria,Belgium,0.3736,0.4004,0.226
Austria,Bosnia and Herzegovina,0.4107,0.3556,0.2337
Austria,Brazil,0.3653,0.4051,0.2296
Austria,Cabo Verde,0.4091,0.3584,0.2325
Austria,Canada,0.4028,0.3694,0.2278
Austria,Colombia,0.3807,0.3963,0.223
Austria,Congo DR,0.4075,0.3611,0.2314
Austria,Croatia,0.3779,0.3979,0.2242
Austria,Curaçao,0.413,0.3515,0.2355
Austria,Czechia,0.4114,0.3543,0.2343
Austria,Ecuador,0.3931,0.3863,0.2206
Austria,Egypt,0.3971,0.3793,0.2236
Austria,England,0.3625,0.4067,0.2308
Austria,France,0.3597,0.4083,0.232
Austria,Germany,0.3694,0.4028,0.2278
Austria,Ghana,0.3996,0.375,0.2254
Austria,Haiti,0.4099,0.357,0.2331
Austria,Iraq,0.4051,0.3653,0.2296
Austria,IR Iran,0.3947,0.3835,0.2218
Austria,Japan,0.3835,0.3947,0.2218
Austria,Jordan,0.4067,0.3625,0.2308
Austria,Korea Republic,0.3955,0.3821,0.2224
Austria,Mexico,0.3849,0.3939,0.2212
Austria,Morocco,0.3764,0.3987,0.2248
Austria,Netherlands,0.3708,0.402,0.2272
Austria,New Zealand,0.4122,0.3529,0.2349
Austria,Norway,0.402,0.3708,0.2272
Austria,Panama,0.4083,0.3597,0.232
Austria,Paraguay,0.3939,0.3849,0.2212
Austria,Portugal,0.368,0.4036,0.2284
Austria,Qatar,0.4036,0.368,0.2284
Austria,Saudi Arabia,0.4059,0.3639,0.2302
Austria,Scotland,0.3923,0.3878,0.22
Austria,Senegal,0.3821,0.3955,0.2224
Austria,South Africa,0.4012,0.3722,0.2266
Austria,Spain,0.3584,0.4091,0.2325
Austria,Sweden,0.3914,0.3892,0.2194
Austria,Switzerland,0.3878,0.3923,0.22
Austria,Tunisia,0.4004,0.3736,0.226
Austria,Türkiye,0.3892,0.3914,0.2194
Austria,United States,0.3863,0.3931,0.2206
Austria,Uruguay,0.3793,0.3971,0.2236
Austria,Uzbekistan,0.4044,0.3667,0.229
Austria,Algeria,0.3979,0.3779,0.2242
Austria,Côte d'Ivoire,0.3987,0.3764,0.2248
Belgium,Bosnia and Herzegovina,0.4199,0.3394,0.2407
Belgium,Brazil,0.3821,0.3955,0.2224
Belgium,Cabo Verde,0.4184,0.3421,0.2395
Belgium,Canada,0.4122,0.3529,0.2349
Belgium,Colombia,0.3947,0.3835,0.2218
Belgium,Congo DR,0.4169,0.3447,0.2384
Belgium,Croatia,0.3931,0.3863,0.2206
Belgium,Curaçao,0.4222,0.3354,0.2424
Belgium,Czechia,0.4207,0.338,0.2413
Belgium,Ecuador,0.4028,0.3694,0.2278
Belgium,Egypt,0.4067,0.3625,0.2308
Belgium,England,0.3793,0.3971,0.2236
Belgium,France,0.3764,0.3987,0.2248
Belgium,Germany,0.3863,0.3931,0.2206
Belgium,Ghana,0.4091,0.3584,0.2325
Belgium,Haiti,0.4192,0.3407,0.2401
Belgium,Iraq,0.4146,0.3488,0.2366
Belgium,IR Iran,0.4044,0.3667,0.229
Belgium,Japan,0.3963,0.3807,0.223
Belgium,Jordan,0.4161,0.3461,0.2378
Belgium,Korea Republic,0.4051,0.3653,0.2296
Belgium,Mexico,0.3971,0.3793,0.2236
Belgium,Morocco,0.3923,0.3878,0.22
Belgium,Netherlands,0.3878,0.3923,0.22
Belgium,New Zealand,0.4214,0.3367,0.2418
Belgium,Norway,0.4114,0.3543,0.2343
Belgium,Panama,0.4176,0.3434,0.239
Belgium,Paraguay,0.4036,0.368,0.2284
Belgium,Portugal,0.3849,0.3939,0.2212
Belgium,Qatar,0.413,0.3515,0.2355
Belgium,Saudi Arabia,0.4153,0.3474,0.2372
Belgium,Scotland,0.402,0.3708,0.2272
Belgium,Senegal,0.3955,0.3821,0.2224
Belgium,South Africa,0.4107,0.3556,0.2337
Belgium,Spain,0.375,0.3996,0.2254
Belgium,Sweden,0.4012,0.3722,0.2266
Belgium,Switzerland,0.3987,0.3764,0.2248
Belgium,Tunisia,0.4099,0.357,0.2331
Belgium,Türkiye,0.3996,0.375,0.2254
Belgium,United States,0.3979,0.3779,0.2242
Belgium,Uruguay,0.3939,0.3849,0.2212
Belgium,Uzbekistan,0.4138,0.3502,0.2361
Belgium,Algeria,0.4075,0.3611,0.2314
Belgium,Côte d'Ivoire,0.4083,0.3597,0.232
Bosnia and Herzegovina,Brazil,0.3314,0.4245,0.2441
Bosnia and Herzegovina,Cabo Verde,0.3878,0.3923,0.22
Bosnia and Herzegovina,Canada,0.3764,0.3987,0.2248
Bosnia and Herzegovina,Colombia,0.3461,0.4161,0.2378
Bosnia and Herzegovina,Congo DR,0.3849,0.3939,0.2212
Bosnia and Herzegovina,Croatia,0.3434,0.4176,0.239
Bosnia and Herzegovina,Curaçao,0.3931,0.3863,0.2206
Bosnia and Herzegovina,Czechia,0.3914,0.3892,0.2194
Bosnia and Herzegovina,Ecuador,0.3597,0.4083,0.232
Bosnia and Herzegovina,Egypt,0.3667,0.4044,0.229
Bosnia and Herzegovina,England,0.3288,0.426,0.2453
Bosnia and Herzegovina,France,0.3261,0.4275,0.2464
Bosnia and Herzegovina,Germany,0.3354,0.4222,0.2424
Bosnia and Herzegovina,Ghana,0.3708,0.402,0.2272
Bosnia and Herzegovina,Haiti,0.3892,0.3914,0.2194
Bosnia and Herzegovina,Iraq,0.3807,0.3963,0.223
Bosnia and Herzegovina,IR Iran,0.3625,0.4067,0.2308
Bosnia and Herzegovina,Japan,0.3488,0.4146,0.2366
Bosnia and Herzegovina,Jordan,0.3835,0.3947,0.2218
Bosnia and Herzegovina,Korea Republic,0.3639,0.4059,0.2302
Bosnia and Herzegovina,Mexico,0.3502,0.4138,0.2361
Bosnia and Herzegovina,Morocco,0.3421,0.4184,0.2395
Bosnia and Herzegovina,Netherlands,0.3367,0.4214,0.2418
Bosnia and Herzegovina,New Zealand,0.3923,0.3878,0.22
Bosnia and Herzegovina,Norway,0.375,0.3996,0.2254
Bosnia and Herzegovina,Panama,0.3863,0.3931,0.2206
Bosnia and Herzegovina,Paraguay,0.3611,0.4075,0.2314
Bosnia and Herzegovina,Portugal,0.334,0.423,0.243
Bosnia and Herzegovina,Qatar,0.3779,0.3979,0.2242
Bosnia and Herzegovina,Saudi Arabia,0.3821,0.3955,0.2224
Bosnia and Herzegovina,Scotland,0.3584,0.4091,0.2325
Bosnia and Herzegovina,Senegal,0.3474,0.4153,0.2372
Bosnia and Herzegovina,South Africa,0.3736,0.4004,0.226
Bosnia and Herzegovina,Spain,0.3248,0.4282,0.247
Bosnia and Herzegovina,Sweden,0.357,0.4099,0.2331
Bosnia and Herzegovina,Switzerland,0.3529,0.4122,0.2349
Bosnia and Herzegovina,Tunisia,0.3722,0.4012,0.2266
Bosnia and Herzegovina,Türkiye,0.3543,0.4114,0.2343
Bosnia and Herzegovina,United States,0.3515,0.413,0.2355
Bosnia and Herzegovina,Uruguay,0.3447,0.4169,0.2384
Bosnia and Herzegovina,Uzbekistan,0.3793,0.3971,0.2236
Bosnia and Herzegovina,Algeria,0.368,0.4036,0.2284
Bosnia and Herzegovina,Côte d'Ivoire,0.3694,0.4028,0.2278
Brazil,Cabo Verde,0.423,0.334,0.243
Brazil,Canada,0.4169,0.3447,0.2384
Brazil,Colombia,0.3996,0.375,0.2254
Brazil,Congo DR,0.4214,0.3367,0.2418
Brazil,Croatia,0.3979,0.3779,0.2242
Brazil,Curaçao,0.4267,0.3274,0.2459
Brazil,Czechia,0.4252,0.3301,0.2447
Brazil,Ecuador,0.4075,0.3611,0.2314
Brazil,Egypt,0.4114,0.3543,0.2343
Brazil,England,0.3878,0.3923,0.22
Brazil,France,0.3849,0.3939,0.2212
Brazil,Germany,0.3931,0.3863,0.2206
Brazil,Ghana,0.4138,0.3502,0.2361
Brazil,Haiti,0.4237,0.3327,0.2436
Brazil,Iraq,0.4192,0.3407,0.2401
Brazil,IR Iran,0.4091,0.3584,0.2325
Brazil,Japan,0.4012,0.3722,0.2266
Brazil,Jordan,0.4207,0.338,0.2413
Brazil,Korea Republic,0.4099,0.357,0.2331
Brazil,Mexico,0.402,0.3708,0.2272
Brazil,Morocco,0.3971,0.3793,0.2236
Brazil,Netherlands,0.3939,0.3849,0.2212
Brazil,New Zealand,0.426,0.3288,0.2453
Brazil,Norway,0.4161,0.3461,0.2378
Brazil,Panama,0.4222,0.3354,0.2424
Brazil,Paraguay,0.4083,0.3597,0.232
Brazil,Portugal,0.3923,0.3878,0.22
Brazil,Qatar,0.4176,0.3434,0.239
Brazil,Saudi Arabia,0.4199,0.3394,0.2407
Brazil,Scotland,0.4067,0.3625,0.2308
Brazil,Senegal,0.4004,0.3736,0.226
Brazil,South Africa,0.4153,0.3474,0.2372
Brazil,Spain,0.3835,0.3947,0.2218
Brazil,Sweden,0.4059,0.3639,0.2302
Brazil,Switzerland,0.4036,0.368,0.2284
Brazil,Tunisia,0.4146,0.3488,0.2366
Brazil,Türkiye,0.4044,0.3667,0.229
Brazil,United States,0.4028,0.3694,0.2278
Brazil,Uruguay,0.3987,0.3764,0.2248
Brazil,Uzbekistan,0.4184,0.3421,0.2395
Brazil,Algeria,0.4122,0.3529,0.2349
Brazil,Côte d'Ivoire,0.413,0.3515,0.2355
Cabo Verde,Canada,0.3793,0.3971,0.2236
Cabo Verde,Colombia,0.3488,0.4146,0.2366
Cabo Verde,Congo DR,0.3878,0.3923,0.22
Cabo Verde,Croatia,0.3461,0.4161,0.2378
Cabo Verde,Curaçao,0.3947,0.3835,0.2218
Cabo Verde,Czechia,0.3931,0.3863,0.2206
Cabo Verde,Ecuador,0.3625,0.4067,0.2308
Cabo Verde,Egypt,0.3694,0.4028,0.2278
Cabo Verde,England,0.3314,0.4245,0.2441
Cabo Verde,France,0.3288,0.426,0.2453
Cabo Verde,Germany,0.338,0.4207,0.2413
Cabo Verde,Ghana,0.3736,0.4004,0.226
Cabo Verde,Haiti,0.3914,0.3892,0.2194
Cabo Verde,Iraq,0.3835,0.3947,0.2218
Cabo Verde,IR Iran,0.3653,0.4051,0.2296
Cabo Verde,Japan,0.3515,0.413,0.2355
Cabo Verde,Jordan,0.3863,0.3931,0.2206
Cabo Verde,Korea Republic,0.3667,0.4044,0.229
Cabo Verde,Mexico,0.3529,0.4122,0.2349
Cabo Verde,Morocco,0.3447,0.4169,0.2384
Cabo Verde,Netherlands,0.3394,0.4199,0.2407
Cabo Verde,New Zealand,0.3939,0.3849,0.2212
Cabo Verde,Norway,0.3779,0.3979,0.2242
Cabo Verde,Panama,0.3892,0.3914,0.2194
Cabo Verde,Paraguay,0.3639,0.4059,0.2302
Cabo Verde,Portugal,0.3367,0.4214,0.2418
Cabo Verde,Qatar,0.3807,0.3963,0.223
Cabo Verde,Saudi Arabia,0.3849,0.3939,0.2212
Cabo Verde,Scotland,0.3611,0.4075,0.2314
Cabo Verde,Senegal,0.3502,0.4138,0.2361
Cabo Verde,South Africa,0.3764,0.3987,0.2248
Cabo Verde,Spain,0.3274,0.4267,0.2459
Cabo Verde,Sweden,0.3597,0.4083,0.232
Cabo Verde,Switzerland,0.3556,0.4107,0.2337
Cabo Verde,Tunisia,0.375,0.3996,0.2254
Cabo Verde,Türkiye,0.357,0.4099,0.2331
Cabo Verde,United States,0.3543,0.4114,0.2343
Cabo Verde,Uruguay,0.3474,0.4153,0.2372
Cabo Verde,Uzbekistan,0.3821,0.3955,0.2224
Cabo Verde,Algeria,0.3708,0.402,0.2272
Cabo Verde,Côte d'Ivoire,0.3722,0.4012,0.2266
Canada,Colombia,0.3597,0.4083,0.232
Canada,Congo DR,0.3955,0.3821,0.2224
Canada,Croatia,0.357,0.4099,0.2331
Canada,Curaçao,0.4012,0.3722,0.2266
Canada,Czechia,0.3996,0.375,0.2254
Canada,Ecuador,0.3736,0.4004,0.226
Canada,Egypt,0.3807,0.3963,0.223
Canada,England,0.3421,0.4184,0.2395
Canada,France,0.3394,0.4199,0.2407
Canada,Germany,0.3488,0.4146,0.2366
Canada,Ghana,0.3849,0.3939,0.2212
Canada,Haiti,0.3979,0.3779,0.2242
Canada,Iraq,0.3931,0.3863,0.2206
Canada,IR Iran,0.3764,0.3987,0.2248
Canada,Japan,0.3625,0.4067,0.2308
Canada,Jordan,0.3947,0.3835,0.2218
Canada,Korea Republic,0.3779,0.3979,0.2242
Canada,Mexico,0.3639,0.4059,0.2302
Canada,Morocco,0.3556,0.4107,0.2337
Canada,Netherlands,0.3502,0.4138,0.2361
Canada,New Zealand,0.4004,0.3736,0.226
Canada,Norway,0.3892,0.3914,0.2194
Canada,Panama,0.3963,0.3807,0.223
Canada,Paraguay,0.375,0.3996,0.2254
Canada,Portugal,0.3474,0.4153,0.2372
Canada,Qatar,0.3914,0.3892,0.2194
Canada,Saudi Arabia,0.3939,0.3849,0.2212
Canada,Scotland,0.3722,0.4012,0.2266
Canada,Senegal,0.3611,0.4075,0.2314
Canada,South Africa,0.3878,0.3923,0.22
Canada,Spain,0.338,0.4207,0.2413
Canada,Sweden,0.3708,0.402,0.2272
Canada,Switzerland,0.3667,0.4044,0.229
Canada,Tunisia,0.3863,0.3931,0.2206
Canada,Türkiye,0.368,0.4036,0.2284
Canada,United States,0.3653,0.4051,0.2296
Canada,Uruguay,0.3584,0.4091,0.2325
Canada,Uzbekistan,0.3923,0.3878,0.22
Canada,Algeria,0.3821,0.3955,0.2224
Canada,Côte d'Ivoire,0.3835,0.3947,0.2218
Colombia,Congo DR,0.413,0.3515,0.2355
Colombia,Croatia,0.3878,0.3923,0.22
Colombia,Curaçao,0.4184,0.3421,0.2395
Colombia,Czechia,0.4169,0.3447,0.2384
Colombia,Ecuador,0.3987,0.3764,0.2248
Colombia,Egypt,0.4028,0.3694,0.2278
Colombia,England,0.3722,0.4012,0.2266
Colombia,France,0.3694,0.4028,0.2278
Colombia,Germany,0.3793,0.3971,0.2236
Colombia,Ghana,0.4051,0.3653,0.2296
Colombia,Haiti,0.4153,0.3474,0.2372
Colombia,Iraq,0.4107,0.3556,0.2337
Colombia,IR Iran,0.4004,0.3736,0.226
Colombia,Japan,0.3923,0.3878,0.22
Colombia,Jordan,0.4122,0.3529,0.2349
Colombia,Korea Republic,0.4012,0.3722,0.2266
Colombia,Mexico,0.3931,0.3863,0.2206
Colombia,Morocco,0.3863,0.3931,0.2206
Colombia,Netherlands,0.3807,0.3963,0.223
Colombia,New Zealand,0.4176,0.3434,0.239
Colombia,Norway,0.4075,0.3611,0.2314
Colombia,Panama,0.4138,0.3502,0.2361
Colombia,Paraguay,0.3996,0.375,0.2254
Colombia,Portugal,0.3779,0.3979,0.2242
Colombia,Qatar,0.4091,0.3584,0.2325
Colombia,Saudi Arabia,0.4114,0.3543,0.2343
Colombia,Scotland,0.3979,0.3779,0.2242
Colombia,Senegal,0.3914,0.3892,0.2194
Colombia,South Africa,0.4067,0.3625,0.2308
Colombia,Spain,0.368,0.4036,0.2284
Colombia,Sweden,0.3971,0.3793,0.2236
Colombia,Switzerland,0.3947,0.3835,0.2218
Colombia,Tunisia,0.4059,0.3639,0.2302
Colombia,Türkiye,0.3955,0.3821,0.2224
Colombia,United States,0.3939,0.3849,0.2212
Colombia,Uruguay,0.3892,0.3914,0.2194
Colombia,Uzbekistan,0.4099,0.357,0.2331
Colombia,Algeria,0.4036,0.368,0.2284
Colombia,Côte d'Ivoire,0.4044,0.3667,0.229
Congo DR,Croatia,0.3488,0.4146,0.2366
Congo DR,Curaçao,0.3963,0.3807,0.223
Congo DR,Czechia,0.3947,0.3835,0.2218
Congo DR,Ecuador,0.3653,0.4051,0.2296
Congo DR,Egypt,0.3722,0.4012,0.2266
Congo DR,England,0.334,0.423,0.243
Congo DR,France,0.3314,0.4245,0.2441
Congo DR,Germany,0.3407,0.4192,0.2401
Congo DR,Ghana,0.3764,0.3987,0.2248
Congo DR,Haiti,0.3931,0.3863,0.2206
Congo DR,Iraq,0.3863,0.3931,0.2206
Congo DR,IR Iran,0.368,0.4036,0.2284
Congo DR,Japan,0.3543,0.4114,0.2343
Congo DR,Jordan,0.3892,0.3914,0.2194
Congo DR,Korea Republic,0.3694,0.4028,0.2278
Congo DR,Mexico,0.3556,0.4107,0.2337
Congo DR,Morocco,0.3474,0.4153,0.2372
Congo DR,Netherlands,0.3421,0.4184,0.2395
Congo DR,New Zealand,0.3955,0.3821,0.2224
Congo DR,Norway,0.3807,0.3963,0.223
Congo DR,Panama,0.3914,0.3892,0.2194
Congo DR,Paraguay,0.3667,0.4044,0.229
Congo DR,Portugal,0.3394,0.4199,0.2407
Congo DR,Qatar,0.3835,0.3947,0.2218
Congo DR,Saudi Arabia,0.3878,0.3923,0.22
Congo DR,Scotland,0.3639,0.4059,0.2302
Congo DR,Senegal,0.3529,0.4122,0.2349
Congo DR,South Africa,0.3793,0.3971,0.2236
Congo DR,Spain,0.3301,0.4252,0.2447
Congo DR,Sweden,0.3625,0.4067,0.2308
Congo DR,Switzerland,0.3584,0.4091,0.2325
Congo DR,Tunisia,0.3779,0.3979,0.2242
Congo DR,Türkiye,0.3597,0.4083,0.232
Congo DR,United States,0.357,0.4099,0.2331
Congo DR,Uruguay,0.3502,0.4138,0.2361
Congo DR,Uzbekistan,0.3849,0.3939,0.2212
Congo DR,Algeria,0.3736,0.4004,0.226
Congo DR,Côte d'Ivoire,0.375,0.3996,0.2254
Croatia,Curaçao,0.4199,0.3394,0.2407
Croatia,Czechia,0.4184,0.3421,0.2395
Croatia,Ecuador,0.4004,0.3736,0.226
Croatia,Egypt,0.4044,0.3667,0.229
Croatia,England,0.375,0.3996,0.2254
Croatia,France,0.3722,0.4012,0.2266
Croatia,Germany,0.3821,0.3955,0.2224
Croatia,Ghana,0.4067,0.3625,0.2308
Croatia,Haiti,0.4169,0.3447,0.2384
Croatia,Iraq,0.4122,0.3529,0.2349
Croatia,IR Iran,0.402,0.3708,0.2272
Croatia,Japan,0.3939,0.3849,0.2212
Croatia,Jordan,0.4138,0.3502,0.2361
Croatia,Korea Republic,0.4028,0.3694,0.2278
Croatia,Mexico,0.3947,0.3835,0.2218
Croatia,Morocco,0.3892,0.3914,0.2194
Croatia,Netherlands,0.3835,0.3947,0.2218
Croatia,New Zealand,0.4192,0.3407,0.2401
Croatia,Norway,0.4091,0.3584,0.2325
Croatia,Panama,0.4153,0.3474,0.2372
Croatia,Paraguay,0.4012,0.3722,0.2266
Croatia,Portugal,0.3807,0.3963,0.223
Croatia,Qatar,0.4107,0.3556,0.2337
Croatia,Saudi Arabia,0.413,0.3515,0.2355
Croatia,Scotland,0.3996,0.375,0.2254
Croatia,Senegal,0.3931,0.3863,0.2206
Croatia,South Africa,0.4083,0.3597,0.232
Croatia,Spain,0.3708,0.402,0.2272
Croatia,Sweden,0.3987,0.3764,0.2248
Croatia,Switzerland,0.3963,0.3807,0.223
Croatia,Tunisia,0.4075,0.3611,0.2314
Croatia,Türkiye,0.3971,0.3793,0.2236
Croatia,United States,0.3955,0.3821,0.2224
Croatia,Uruguay,0.3914,0.3892,0.2194
Croatia,Uzbekistan,0.4114,0.3543,0.2343
Croatia,Algeria,0.4051,0.3653,0.2296
Croatia,Côte d'Ivoire,0.4059,0.3639,0.2302
Curaçao,Czechia,0.3878,0.3923,0.22
Curaçao,Ecuador,0.3556,0.4107,0.2337
Curaçao,Egypt,0.3625,0.4067,0.2308
Curaçao,England,0.3248,0.4282,0.247
Curaçao,France,0.3222,0.4297,0.2481
Curaçao,Germany,0.3314,0.4245,0.2441
Curaçao,Ghana,0.3667,0.4044,0.229
Curaçao,Haiti,0.3849,0.3939,0.2212
Curaçao,Iraq,0.3764,0.3987,0.2248
Curaçao,IR Iran,0.3584,0.4091,0.2325
Curaçao,Japan,0.3447,0.4169,0.2384
Curaçao,Jordan,0.3793,0.3971,0.2236
Curaçao,Korea Republic,0.3597,0.4083,0.232
Curaçao,Mexico,0.3461,0.4161,0.2378
Curaçao,Morocco,0.338,0.4207,0.2413
Curaçao,Netherlands,0.3327,0.4237,0.2436
Curaçao,New Zealand,0.3892,0.3914,0.2194
Curaçao,Norway,0.3708,0.402,0.2272
Curaçao,Panama,0.3821,0.3955,0.2224
Curaçao,Paraguay,0.357,0.4099,0.2331
Curaçao,Portugal,0.3301,0.4252,0.2447
Curaçao,Qatar,0.3736,0.4004,0.226
Curaçao,Saudi Arabia,0.3779,0.3979,0.2242
Curaçao,Scotland,0.3543,0.4114,0.2343
Curaçao,Senegal,0.3434,0.4176,0.239
Curaçao,South Africa,0.3694,0.4028,0.2278
Curaçao,Spain,0.3209,0.4304,0.2487
Curaçao,Sweden,0.3529,0.4122,0.2349
Curaçao,Switzerland,0.3488,0.4146,0.2366
Curaçao,Tunisia,0.368,0.4036,0.2284
Curaçao,Türkiye,0.3502,0.4138,0.2361
Curaçao,United States,0.3474,0.4153,0.2372
Curaçao,Uruguay,0.3407,0.4192,0.2401
Curaçao,Uzbekistan,0.375,0.3996,0.2254
Curaçao,Algeria,0.3639,0.4059,0.2302
Curaçao,Côte d'Ivoire,0.3653,0.4051,0.2296
Czechia,Ecuador,0.3584,0.4091,0.2325
Czechia,Egypt,0.3653,0.4051,0.2296
Czechia,England,0.3274,0.4267,0.2459
Czechia,France,0.3248,0.4282,0.247
Czechia,Germany,0.334,0.423,0.243
Czechia,Ghana,0.3694,0.4028,0.2278
Czechia,Haiti,0.3878,0.3923,0.22
Czechia,Iraq,0.3793,0.3971,0.2236
Czechia,IR Iran,0.3611,0.4075,0.2314
Czechia,Japan,0.3474,0.4153,0.2372
Czechia,Jordan,0.3821,0.3955,0.2224
Czechia,Korea Republic,0.3625,0.4067,0.2308
Czechia,Mexico,0.3488,0.4146,0.2366
Czechia,Morocco,0.3407,0.4192,0.2401
Czechia,Netherlands,0.3354,0.4222,0.2424
Czechia,New Zealand,0.3914,0.3892,0.2194
Czechia,Norway,0.3736,0.4004,0.226
Czechia,Panama,0.3849,0.3939,0.2212
Czechia,Paraguay,0.3597,0.4083,0.232
Czechia,Portugal,0.3327,0.4237,0.2436
Czechia,Qatar,0.3764,0.3987,0.2248
Czechia,Saudi Arabia,0.3807,0.3963,0.223
Czechia,Scotland,0.357,0.4099,0.2331
Czechia,Senegal,0.3461,0.4161,0.2378
Czechia,South Africa,0.3722,0.4012,0.2266
Czechia,Spain,0.3235,0.4289,0.2476
Czechia,Sweden,0.3556,0.4107,0.2337
Czechia,Switzerland,0.3515,0.413,0.2355
Czechia,Tunisia,0.3708,0.402,0.2272
Czechia,Türkiye,0.3529,0.4122,0.2349
Czechia,United States,0.3502,0.4138,0.2361
Czechia,Uruguay,0.3434,0.4176,0.239
Czechia,Uzbekistan,0.3779,0.3979,0.2242
Czechia,Algeria,0.3667,0.4044,0.229
Czechia,Côte d'Ivoire,0.368,0.4036,0.2284
Ecuador,Egypt,0.3947,0.3835,0.2218
Ecuador,England,0.3584,0.4091,0.2325
Ecuador,France,0.3556,0.4107,0.2337
Ecuador,Germany,0.3653,0.4051,0.2296
Ecuador,Ghana,0.3971,0.3793,0.2236
Ecuador,Haiti,0.4075,0.3611,0.2314
