team_1,team_2,team_1_win_prob,team_2_win_prob,draw_prob
Argentina,New Zealand,0.7755,0.0837,0.1408
Argentina,Norway,0.6394,0.1577,0.2028
Argentina,Panama,0.7149,0.1092,0.1759
Argentina,Paraguay,0.7091,0.1203,0.1706
Argentina,Portugal,0.4464,0.3069,0.2467
Argentina,Qatar,0.7271,0.106,0.1669
Argentina,Saudi Arabia,0.7348,0.1031,0.1622
Argentina,Scotland,0.7033,0.1218,0.1749
Argentina,Senegal,0.5752,0.2079,0.2169
Argentina,South Africa,0.7417,0.1,0.1583
Argentina,South Korea,0.6227,0.1721,0.2052
Argentina,Spain,0.3615,0.3864,0.2522
Argentina,Sweden,0.6657,0.1449,0.1893
Argentina,Switzerland,0.5893,0.1955,0.2153
Argentina,Tunisia,0.7117,0.115,0.1733
Argentina,Turkey,0.6271,0.1684,0.2044
Argentina,USA,0.5808,0.2015,0.2177
Argentina,Uruguay,0.5337,0.2414,0.225
Argentina,Uzbekistan,0.7469,0.0977,0.1555
Australia,Austria,0.3274,0.4237,0.2489
Australia,Belgium,0.2513,0.516,0.2326
Australia,Bosnia and Herzegovina,0.5036,0.2583,0.2381
Australia,Brazil,0.1983,0.5863,0.2153
Australia,Canada,0.4014,0.3437,0.2549
Australia,Cape Verde,0.5686,0.2091,0.2223
Australia,Colombia,0.2492,0.5188,0.232
Australia,Croatia,0.2714,0.4893,0.2392
Australia,Curaçao,0.6091,0.1818,0.2092
Australia,Czechia,0.4163,0.3304,0.2533
Australia,Côte d'Ivoire,0.3729,0.3693,0.2578
Australia,DR Congo,0.4989,0.2611,0.24
Australia,Ecuador,0.3232,0.4295,0.2473
Australia,Egypt,0.3957,0.3476,0.2567
Australia,England,0.1762,0.6158,0.208
Australia,France,0.1568,0.646,0.1972
Australia,Germany,0.2241,0.5526,0.2233
Australia,Ghana,0.4908,0.2704,0.2388
Australia,Haiti,0.5979,0.191,0.2112
Australia,Iran,0.3615,0.383,0.2556
Australia,Iraq,0.5124,0.2529,0.2347
Australia,Japan,0.2883,0.4702,0.2415
Australia,Jordan,0.5648,0.2126,0.2226
Australia,Mexico,0.3036,0.4508,0.2456
Australia,Morocco,0.2491,0.5194,0.2315
Australia,Netherlands,0.219,0.5573,0.2237
Australia,New Zealand,0.6153,0.1771,0.2076
Australia,Norway,0.3614,0.3831,0.2556
Australia,Panama,0.4663,0.2909,0.2428
Australia,Paraguay,0.4568,0.2934,0.2498
Australia,Portugal,0.1993,0.584,0.2167
Australia,Qatar,0.4783,0.2799,0.2418
Australia,Saudi Arabia,0.4903,0.2708,0.2389
Australia,Scotland,0.4436,0.3047,0.2517
Australia,Senegal,0.2858,0.4708,0.2434
Australia,South Africa,0.5032,0.2598,0.237
Australia,South Korea,0.3443,0.4041,0.2517
Australia,Spain,0.1508,0.6542,0.195
Australia,Sweden,0.3927,0.3548,0.2525
Australia,Switzerland,0.3049,0.4488,0.2463
Australia,Tunisia,0.455,0.2982,0.2468
Australia,Turkey,0.3433,0.4044,0.2524
Australia,USA,0.3031,0.4528,0.2441
Australia,Uruguay,0.2597,0.505,0.2353
Australia,Uzbekistan,0.5175,0.2475,0.235
Austria,Belgium,0.287,0.4669,0.246
Austria,Bosnia and Herzegovina,0.5579,0.2157,0.2264
Austria,Brazil,0.2292,0.5435,0.2273
Austria,Canada,0.4572,0.299,0.2438
Austria,Cape Verde,0.6193,0.174,0.2068
Austria,Colombia,0.2867,0.4705,0.2428
Austria,Croatia,0.3089,0.4422,0.249
Austria,Curaçao,0.6572,0.1492,0.1936
Austria,Czechia,0.4695,0.2844,0.2461
Austria,Côte d'Ivoire,0.4212,0.3294,0.2493
Austria,DR Congo,0.5534,0.2196,0.227
Austria,Ecuador,0.3708,0.377,0.2522
Austria,Egypt,0.4505,0.3041,0.2454
Austria,England,0.2074,0.5746,0.218
Austria,France,0.1833,0.6076,0.2091
Austria,Germany,0.2593,0.5068,0.2339
Austria,Ghana,0.5461,0.2297,0.2242
Austria,Haiti,0.6461,0.1561,0.1978
Austria,Iran,0.4084,0.3417,0.2499
Austria,Iraq,0.5654,0.2131,0.2215
Austria,Japan,0.3269,0.4204,0.2527
Austria,Jordan,0.6138,0.1764,0.2099
Austria,Mexico,0.3419,0.4008,0.2573
Austria,Morocco,0.2923,0.4648,0.2429
Austria,Netherlands,0.2543,0.5116,0.2341
Austria,New Zealand,0.6622,0.1456,0.1922
Austria,Norway,0.4116,0.3334,0.255
Austria,Panama,0.5197,0.2485,0.2318
Austria,Paraguay,0.5131,0.2516,0.2353
Austria,Portugal,0.232,0.5415,0.2265
Austria,Qatar,0.5322,0.2394,0.2283
Austria,Saudi Arabia,0.5443,0.2306,0.2251
Austria,Scotland,0.4993,0.2629,0.2378
Austria,Senegal,0.329,0.4158,0.2552
Austria,South Africa,0.5567,0.22,0.2233
Austria,South Korea,0.3875,0.3553,0.2572
Austria,Spain,0.1753,0.6183,0.2064
Austria,Sweden,0.4445,0.3064,0.2491
Austria,Switzerland,0.3494,0.3928,0.2578
Austria,Tunisia,0.5104,0.2546,0.2351
Austria,Turkey,0.3917,0.3526,0.2556
Austria,USA,0.3416,0.4029,0.2555
Austria,Uruguay,0.2975,0.4569,0.2456
Austria,Uzbekistan,0.5696,0.2106,0.2198
Belgium,Bosnia and Herzegovina,0.6333,0.1667,0.2
Belgium,Brazil,0.3085,0.4494,0.2421
Belgium,Canada,0.5462,0.227,0.2268
Belgium,Cape Verde,0.6864,0.1315,0.1821
Belgium,Colombia,0.3695,0.3741,0.2564
Belgium,Croatia,0.4,0.3483,0.2517
Belgium,Curaçao,0.7209,0.1134,0.1657
Belgium,Czechia,0.5571,0.2175,0.2255
Belgium,Côte d'Ivoire,0.5219,0.2474,0.2307
Belgium,DR Congo,0.6213,0.1702,0.2085
Belgium,Ecuador,0.4627,0.2891,0.2482
Belgium,Egypt,0.5368,0.2332,0.23
Belgium,England,0.2803,0.4815,0.2382
Belgium,France,0.2538,0.5172,0.2289
Belgium,Germany,0.3406,0.4111,0.2483
Belgium,Ghana,0.6202,0.1797,0.2002
Belgium,Haiti,0.7117,0.1184,0.1699
Belgium,Iran,0.5046,0.2604,0.235
Belgium,Iraq,0.6369,0.1614,0.2016
Belgium,Japan,0.4158,0.3287,0.2554
Belgium,Jordan,0.6776,0.1359,0.1865
Belgium,Mexico,0.4376,0.3116,0.2508
Belgium,Morocco,0.3788,0.3633,0.2579
Belgium,Netherlands,0.3357,0.4161,0.2482
Belgium,New Zealand,0.7216,0.1118,0.1666
Belgium,Norway,0.5026,0.2587,0.2388
Belgium,Panama,0.5994,0.1866,0.214
Belgium,Paraguay,0.5863,0.1965,0.2172
Belgium,Portugal,0.3108,0.4477,0.2415
Belgium,Qatar,0.6152,0.1783,0.2065
Belgium,Saudi Arabia,0.6278,0.1713,0.2009
Belgium,Scotland,0.5767,0.2054,0.2178
Belgium,Senegal,0.4294,0.3193,0.2513
Belgium,South Africa,0.6309,0.1688,0.2004
Belgium,South Korea,0.4845,0.2744,0.2411
Belgium,Spain,0.2424,0.5314,0.2262
Belgium,Sweden,0.5312,0.2406,0.2282
Belgium,Switzerland,0.4455,0.3042,0.2503
Belgium,Tunisia,0.5921,0.1942,0.2137
Belgium,Turkey,0.4861,0.2729,0.241
Belgium,USA,0.4354,0.312,0.2526
Belgium,Uruguay,0.3834,0.3642,0.2525
Belgium,Uzbekistan,0.6409,0.1587,0.2004
Bosnia and Herzegovina,Brazil,0.1251,0.6914,0.1835
Bosnia and Herzegovina,Canada,0.2896,0.4638,0.2466
Bosnia and Herzegovina,Cape Verde,0.432,0.3179,0.2501
Bosnia and Herzegovina,Colombia,0.1616,0.6359,0.2025
Bosnia and Herzegovina,Croatia,0.1822,0.6071,0.2107
Bosnia and Herzegovina,Curaçao,0.475,0.2842,0.2409
Bosnia and Herzegovina,Czechia,0.2971,0.4568,0.2461
Bosnia and Herzegovina,Côte d'Ivoire,0.2564,0.5058,0.2378
Bosnia and Herzegovina,DR Congo,0.3645,0.3786,0.2569
Bosnia and Herzegovina,Ecuador,0.2119,0.5644,0.2237
Bosnia and Herzegovina,Egypt,0.2808,0.4767,0.2426
Bosnia and Herzegovina,England,0.1121,0.7158,0.1721
Bosnia and Herzegovina,France,0.1,0.7374,0.1625
Bosnia and Herzegovina,Germany,0.1462,0.6621,0.1918
Bosnia and Herzegovina,Ghana,0.3629,0.3811,0.256
Bosnia and Herzegovina,Haiti,0.4653,0.2916,0.2431
Bosnia and Herzegovina,Iran,0.2462,0.5189,0.2349
Bosnia and Herzegovina,Iraq,0.3752,0.369,0.2559
Bosnia and Herzegovina,Japan,0.1953,0.5915,0.2132
Bosnia and Herzegovina,Jordan,0.4311,0.3225,0.2464
Bosnia and Herzegovina,Mexico,0.2109,0.5717,0.2174
Bosnia and Herzegovina,Morocco,0.1562,0.6472,0.1966
Bosnia and Herzegovina,Netherlands,0.1408,0.6669,0.1923
Bosnia and Herzegovina,New Zealand,0.4844,0.2779,0.2377
Bosnia and Herzegovina,Norway,0.253,0.5154,0.2316
Bosnia and Herzegovina,Panama,0.3416,0.4085,0.2499
Bosnia and Herzegovina,Paraguay,0.3298,0.4197,0.2505
Bosnia and Herzegovina,Portugal,0.1267,0.6906,0.1828
Bosnia and Herzegovina,Qatar,0.3479,0.3948,0.2573
Bosnia and Herzegovina,Saudi Arabia,0.3583,0.3825,0.2591
Bosnia and Herzegovina,Scotland,0.3188,0.4313,0.25
Bosnia and Herzegovina,Senegal,0.1831,0.6034,0.2134
Bosnia and Herzegovina,South Africa,0.3665,0.3775,0.256
Bosnia and Herzegovina,South Korea,0.2436,0.5271,0.2293
Bosnia and Herzegovina,Spain,0.0978,0.7423,0.16
Bosnia and Herzegovina,Sweden,0.2748,0.4819,0.2434
Bosnia and Herzegovina,Switzerland,0.1994,0.5823,0.2183
Bosnia and Herzegovina,Tunisia,0.3292,0.4159,0.255
Bosnia and Herzegovina,Turkey,0.2355,0.5352,0.2293
Bosnia and Herzegovina,USA,0.2093,0.5734,0.2174
Bosnia and Herzegovina,Uruguay,0.1715,0.6213,0.2072
Bosnia and Herzegovina,Uzbekistan,0.3832,0.3633,0.2535
Brazil,Canada,0.6125,0.1774,0.2101
Brazil,Cape Verde,0.7365,0.1035,0.16
Brazil,Colombia,0.4458,0.3094,0.2448
Brazil,Croatia,0.4749,0.288,0.2371
Brazil,Curaçao,0.7574,0.0929,0.1497
Brazil,Czechia,0.6242,0.1686,0.2073
Brazil,Côte d'Ivoire,0.591,0.1942,0.2149
Brazil,DR Congo,0.6799,0.1298,0.1903
Brazil,Ecuador,0.5407,0.2316,0.2277
Brazil,Egypt,0.6066,0.1829,0.2105
Brazil,England,0.3422,0.4032,0.2546
Brazil,France,0.3126,0.4407,0.2467
Brazil,Germany,0.409,0.3386,0.2524
Brazil,Ghana,0.6845,0.1348,0.1807
Brazil,Haiti,0.757,0.0942,0.1488
Brazil,Iran,0.5763,0.2066,0.2171
Brazil,Iraq,0.6924,0.1241,0.1835
Brazil,Japan,0.4948,0.2695,0.2357
Brazil,Jordan,0.7262,0.1046,0.1691
Brazil,Mexico,0.513,0.255,0.232
Brazil,Morocco,0.4538,0.3036,0.2425
Brazil,Netherlands,0.4041,0.3435,0.2524
Brazil,New Zealand,0.7608,0.091,0.1482
Brazil,Norway,0.5743,0.2032,0.2225
Brazil,Panama,0.6596,0.1449,0.1955
Brazil,Paraguay,0.6534,0.1508,0.1958
Brazil,Portugal,0.3734,0.3698,0.2568
Brazil,Qatar,0.6731,0.137,0.1899
Brazil,Saudi Arabia,0.6855,0.1302,0.1843
Brazil,Scotland,0.6445,0.1573,0.1982
Brazil,Senegal,0.5054,0.2627,0.2319
Brazil,South Africa,0.6903,0.128,0.1817
Brazil,South Korea,0.5574,0.2178,0.2249
Brazil,Spain,0.2979,0.4617,0.2404
Brazil,Sweden,0.6037,0.1869,0.2094
Brazil,Switzerland,0.5209,0.2477,0.2314
Brazil,Tunisia,0.6544,0.1489,0.1966
Brazil,Turkey,0.5598,0.2161,0.2241
Brazil,USA,0.5115,0.255,0.2334
Brazil,Uruguay,0.459,0.299,0.242
Brazil,Uzbekistan,0.6977,0.1222,0.1801
Canada,Cape Verde,0.526,0.2433,0.2307
Canada,Colombia,0.225,0.5482,0.2268
Canada,Croatia,0.2464,0.5198,0.2338
Canada,Curaçao,0.5697,0.2106,0.2198
Canada,Czechia,0.3854,0.3615,0.2531
Canada,Côte d'Ivoire,0.3421,0.4042,0.2537
Canada,DR Congo,0.449,0.3012,0.2498
Canada,Ecuador,0.293,0.4644,0.2426
Canada,Egypt,0.3631,0.3807,0.2561
Canada,England,0.1585,0.641,0.2005
Canada,France,0.1386,0.6696,0.1918
Canada,Germany,0.2017,0.5804,0.2179
Canada,Ghana,0.4495,0.3036,0.2469
Canada,Haiti,0.5603,0.22,0.2197
Canada,Iran,0.3297,0.417,0.2533
Canada,Iraq,0.4689,0.2885,0.2427
Canada,Japan,0.2629,0.5009,0.2362
Canada,Jordan,0.5208,0.2488,0.2305
Canada,Mexico,0.2779,0.4822,0.2399
Canada,Morocco,0.2232,0.5531,0.2237
Canada,Netherlands,0.1986,0.5851,0.2163
Canada,New Zealand,0.5744,0.2075,0.2181
Canada,Norway,0.3377,0.4136,0.2487
Canada,Panama,0.4288,0.3209,0.2503
Canada,Paraguay,0.4104,0.3345,0.2551
Canada,Portugal,0.1785,0.61,0.2115
Canada,Qatar,0.4446,0.3076,0.2479
Canada,Saudi Arabia,0.4585,0.2961,0.2454
Canada,Scotland,0.4018,0.3429,0.2553
Canada,Senegal,0.2581,0.5041,0.2378
Canada,South Africa,0.4613,0.2929,0.2458
Canada,South Korea,0.3178,0.4358,0.2464
Canada,Spain,0.1357,0.6765,0.1878
Canada,Sweden,0.3596,0.3875,0.2529
Canada,Switzerland,0.2769,0.4822,0.2409
Canada,Tunisia,0.4171,0.3279,0.2549
Canada,Turkey,0.3188,0.434,0.2472
Canada,USA,0.2774,0.484,0.2386
Canada,Uruguay,0.2351,0.5347,0.2302
Canada,Uzbekistan,0.4744,0.2847,0.2409
Cape Verde,Colombia,0.1288,0.6884,0.1828
Cape Verde,Croatia,0.1437,0.6633,0.1929
Cape Verde,Curaçao,0.4103,0.3353,0.2543
Cape Verde,Czechia,0.2459,0.5207,0.2334
Cape Verde,Côte d'Ivoire,0.2087,0.5691,0.2222
Cape Verde,DR Congo,0.3147,0.4385,0.2468
Cape Verde,Ecuador,0.1692,0.6245,0.2062
Cape Verde,Egypt,0.2307,0.5424,0.2269
Cape Verde,England,0.0957,0.7537,0.1506
Cape Verde,France,0.0901,0.7632,0.1467
Cape Verde,Germany,0.1147,0.7112,0.1741
Cape Verde,Ghana,0.3089,0.4474,0.2437
Cape Verde,Haiti,0.4046,0.3411,0.2542
Cape Verde,Iran,0.1989,0.5821,0.219
Cape Verde,Iraq,0.3212,0.4247,0.2541
Cape Verde,Japan,0.1562,0.6463,0.1975
Cape Verde,Jordan,0.3718,0.3733,0.2549
Cape Verde,Mexico,0.1701,0.6285,0.2015
Cape Verde,Morocco,0.1241,0.7012,0.1747
Cape Verde,Netherlands,0.113,0.7162,0.1707
Cape Verde,New Zealand,0.4179,0.3309,0.2511
Cape Verde,Norway,0.2048,0.5793,0.2159
Cape Verde,Panama,0.2869,0.4691,0.2439
Cape Verde,Paraguay,0.2808,0.4801,0.2391
Cape Verde,Portugal,0.103,0.7377,0.1593
Cape Verde,Qatar,0.2943,0.4571,0.2487
Cape Verde,Saudi Arabia,0.3032,0.4474,0.2493
Cape Verde,Scotland,0.2698,0.4917,0.2386
Cape Verde,Senegal,0.1481,0.6643,0.1876
Cape Verde,South Africa,0.3132,0.434,0.2528
Cape Verde,South Korea,0.1988,0.5856,0.2156
Cape Verde,Spain,0.0863,0.77,0.1437
Cape Verde,Sweden,0.2246,0.5471,0.2283
Cape Verde,Switzerland,0.1586,0.6429,0.1985
Cape Verde,Tunisia,0.2758,0.4826,0.2416
Cape Verde,Turkey,0.1899,0.5964,0.2137
Cape Verde,USA,0.1692,0.6293,0.2015
Cape Verde,Uruguay,0.1351,0.6752,0.1897
Cape Verde,Uzbekistan,0.3273,0.417,0.2558
Colombia,Croatia,0.4021,0.3459,0.252
Colombia,Curaçao,0.7214,0.1138,0.1648
Colombia,Czechia,0.5602,0.2158,0.224
Colombia,Côte d'Ivoire,0.5249,0.2444,0.2307
Colombia,DR Congo,0.6227,0.1693,0.208
Colombia,Ecuador,0.4665,0.2891,0.2444
Colombia,Egypt,0.5395,0.2307,0.2298
Colombia,England,0.2821,0.4786,0.2393
Colombia,France,0.2539,0.515,0.2311
Colombia,Germany,0.3433,0.4049,0.2517
Colombia,Ghana,0.6244,0.175,0.2006
Colombia,Haiti,0.7141,0.1148,0.171
Colombia,Iran,0.5077,0.2587,0.2337
Colombia,Iraq,0.6382,0.1602,0.2016
Colombia,Japan,0.4198,0.3277,0.2526
Colombia,Jordan,0.6781,0.1347,0.1872
Colombia,Mexico,0.4416,0.3127,0.2456
Colombia,Morocco,0.3816,0.3617,0.2567
Colombia,Netherlands,0.3365,0.4119,0.2516
Colombia,New Zealand,0.7246,0.11,0.1655
Colombia,Norway,0.5059,0.2564,0.2378
Colombia,Panama,0.6008,0.1869,0.2124
Colombia,Paraguay,0.5889,0.1952,0.2159
Colombia,Portugal,0.3117,0.4443,0.244
Colombia,Qatar,0.617,0.1768,0.2062
Colombia,Saudi Arabia,0.6302,0.1684,0.2013
Colombia,Scotland,0.5794,0.2022,0.2184
Colombia,Senegal,0.4335,0.3185,0.248
Colombia,South Africa,0.6329,0.1647,0.2024
Colombia,South Korea,0.4878,0.2721,0.2401
Colombia,Spain,0.2437,0.5305,0.2257
Colombia,Sweden,0.5347,0.2368,0.2285
Colombia,Switzerland,0.4493,0.3048,0.2459
Colombia,Tunisia,0.5944,0.1925,0.213
Colombia,Turkey,0.4897,0.2708,0.2395
Colombia,USA,0.4393,0.3128,0.2479
Colombia,Uruguay,0.3866,0.3585,0.2549
Colombia,Uzbekistan,0.642,0.1579,0.2001
Croatia,Curaçao,0.7016,0.1216,0.1767
Croatia,Czechia,0.5302,0.237,0.2328
Croatia,Côte d'Ivoire,0.4936,0.2667,0.2397
Croatia,DR Congo,0.5936,0.1879,0.2185
Croatia,Ecuador,0.4364,0.3096,0.254
Croatia,Egypt,0.5106,0.2525,0.2368
Croatia,England,0.2606,0.5073,0.2321
Croatia,France,0.2353,0.5425,0.2222
Croatia,Germany,0.3194,0.4368,0.2438
Croatia,Ghana,0.5967,0.1945,0.2088
Croatia,Haiti,0.6897,0.1294,0.181
Croatia,Iran,0.4784,0.2804,0.2411
Croatia,Iraq,0.6112,0.1789,0.21
Croatia,Japan,0.3945,0.3546,0.2509
Croatia,Jordan,0.6531,0.1495,0.1973
Croatia,Mexico,0.4111,0.3364,0.2525
Croatia,Morocco,0.3565,0.393,0.2505
Croatia,Netherlands,0.3144,0.4419,0.2437
Croatia,New Zealand,0.7031,0.1215,0.1754
Croatia,Norway,0.474,0.2809,0.2451
Croatia,Panama,0.576,0.2026,0.2213
Croatia,Paraguay,0.5608,0.2145,0.2247
Croatia,Portugal,0.288,0.4756,0.2363
Croatia,Qatar,0.5895,0.1939,0.2166
Croatia,Saudi Arabia,0.6022,0.1863,0.2115
Croatia,Scotland,0.5516,0.2232,0.2252
Croatia,Senegal,0.4022,0.3434,0.2544
Croatia,South Africa,0.608,0.1833,0.2087
Croatia,South Korea,0.456,0.2946,0.2494
Croatia,Spain,0.2231,0.5599,0.217
Croatia,Sweden,0.5056,0.259,0.2354
Croatia,Switzerland,0.4197,0.3294,0.2509
Croatia,Tunisia,0.5653,0.2111,0.2236
Croatia,Turkey,0.4577,0.2953,0.247
Croatia,USA,0.4105,0.3381,0.2513
Croatia,Uruguay,0.3595,0.3874,0.2531
Croatia,Uzbekistan,0.6185,0.1729,0.2086
Curaçao,Czechia,0.2159,0.5629,0.2213
Curaçao,Côte d'Ivoire,0.1802,0.6098,0.21
Curaçao,DR Congo,0.2813,0.4814,0.2373
Curaçao,Ecuador,0.1445,0.6621,0.1934
Curaçao,Egypt,0.2005,0.5833,0.2162
Curaçao,England,0.0895,0.7644,0.146
Curaçao,France,0.0848,0.7718,0.1434
Curaçao,Germany,0.1004,0.7456,0.154
Curaçao,Ghana,0.2723,0.4893,0.2384
Curaçao,Haiti,0.3629,0.3784,0.2586
Curaçao,Iran,0.1725,0.622,0.2055
Curaçao,Iraq,0.2865,0.468,0.2455
Curaçao,Japan,0.1327,0.6836,0.1836
Curaçao,Jordan,0.3331,0.4137,0.2532
Curaçao,Mexico,0.1444,0.6683,0.1873
Curaçao,Morocco,0.1108,0.7308,0.1584
Curaçao,Netherlands,0.1006,0.7447,0.1547
Curaçao,New Zealand,0.3808,0.361,0.2582
Curaçao,Norway,0.1765,0.6187,0.2048
Curaçao,Panama,0.2546,0.5121,0.2333
Curaçao,Paraguay,0.2483,0.5222,0.2295
Curaçao,Portugal,0.0929,0.7584,0.1487
Curaçao,Qatar,0.2596,0.5004,0.24
Curaçao,Saudi Arabia,0.2693,0.4904,0.2403
Curaçao,Scotland,0.2375,0.5337,0.2289
Curaçao,Senegal,0.1305,0.6941,0.1755
Curaçao,South Africa,0.2798,0.4773,0.2428
Curaçao,South Korea,0.1693,0.6282,0.2025
Curaçao,Spain,0.0815,0.7777,0.1409
Curaçao,Sweden,0.1953,0.5878,0.2169
Curaçao,Switzerland,0.1359,0.6794,0.1847
Curaçao,Tunisia,0.2421,0.5253,0.2326
Curaçao,Turkey,0.1627,0.6349,0.2025
Curaçao,USA,0.1432,0.6691,0.1876
Curaçao,Uruguay,0.117,0.7131,0.1699
Curaçao,Uzbekistan,0.2929,0.4604,0.2468
Czechia,Côte d'Ivoire,0.3267,0.4171,0.2562
Czechia,DR Congo,0.4498,0.3018,0.2484
Czechia,Ecuador,0.2798,0.4779,0.2423
Czechia,Egypt,0.3486,0.3943,0.2571
Czechia,England,0.1505,0.653,0.1965
Czechia,France,0.1313,0.6817,0.187
Czechia,Germany,0.1934,0.5907,0.2159
Czechia,Ghana,0.4408,0.3085,0.2508
Czechia,Haiti,0.5527,0.2255,0.2218
Czechia,Iran,0.3147,0.4295,0.2558
Czechia,Iraq,0.4629,0.2943,0.2428
Czechia,Japan,0.2536,0.5117,0.2347
Czechia,Jordan,0.5174,0.2505,0.2321
Czechia,Mexico,0.2689,0.4909,0.2402
Czechia,Morocco,0.2119,0.566,0.2221
Czechia,Netherlands,0.1879,0.5958,0.2163
Czechia,New Zealand,0.5712,0.2108,0.218
Czechia,Norway,0.3225,0.426,0.2515
Czechia,Panama,0.4206,0.3325,0.247
Czechia,Paraguay,0.4075,0.3357,0.2568
Czechia,Portugal,0.1692,0.6244,0.2064
Czechia,Qatar,0.4308,0.3212,0.248
Czechia,Saudi Arabia,0.4409,0.3131,0.2461
Czechia,Scotland,0.3949,0.346,0.2591
Czechia,Senegal,0.245,0.5172,0.2379
Czechia,South Africa,0.4534,0.3,0.2466
Czechia,South Korea,0.3067,0.444,0.2493
Czechia,Spain,0.1246,0.6929,0.1824
Czechia,Sweden,0.3496,0.3931,0.2573
Czechia,Switzerland,0.2653,0.4948,0.2399
Czechia,Tunisia,0.4051,0.3398,0.2551
Czechia,Turkey,0.3041,0.4466,0.2493
Czechia,USA,0.2681,0.4927,0.2393
Czechia,Uruguay,0.2246,0.5456,0.2297
Czechia,Uzbekistan,0.4708,0.2884,0.2409
Côte d'Ivoire,DR Congo,0.4991,0.2606,0.2403
Côte d'Ivoire,Ecuador,0.3232,0.4292,0.2476
Côte d'Ivoire,Egypt,0.3951,0.3467,0.2582
Côte d'Ivoire,England,0.173,0.6204,0.2066
Côte d'Ivoire,France,0.1542,0.6504,0.1954
Côte d'Ivoire,Germany,0.2219,0.5569,0.2212
Côte d'Ivoire,Ghana,0.4913,0.268,0.2407
Côte d'Ivoire,Haiti,0.6004,0.1875,0.212
Côte d'Ivoire,Iran,0.3568,0.3857,0.2575
