team_1,team_2,team_1_win_prob,team_2_win_prob,draw_prob
Brazil,Netherlands,0.37,0.3649,0.2651
Brazil,New Zealand,0.8727,0.066,0.0614
Brazil,Norway,0.5436,0.2623,0.1941
Brazil,Panama,0.8042,0.12,0.0758
Brazil,Paraguay,0.7719,0.1379,0.0902
Brazil,Portugal,0.3487,0.3899,0.2614
Brazil,Qatar,0.8242,0.0884,0.0874
Brazil,Saudi Arabia,0.8047,0.1154,0.0799
Brazil,Scotland,0.778,0.139,0.0831
Brazil,Senegal,0.5852,0.2393,0.1755
Brazil,South Africa,0.7956,0.1176,0.0868
Brazil,South Korea,0.6136,0.2249,0.1616
Brazil,Spain,0.2672,0.5357,0.1971
Brazil,Sweden,0.6971,0.182,0.121
Brazil,Switzerland,0.5412,0.264,0.1947
Brazil,Tunisia,0.7716,0.1398,0.0885
Brazil,Turkey,0.5887,0.2382,0.1732
Brazil,USA,0.5442,0.2626,0.1931
Brazil,Uruguay,0.488,0.2936,0.2183
Brazil,Uzbekistan,0.83,0.101,0.0689
Canada,Cape Verde,0.6407,0.2036,0.1558
Canada,Colombia,0.2472,0.5756,0.1772
Canada,Croatia,0.2361,0.5954,0.1685
Canada,Curaçao,0.7103,0.1672,0.1226
Canada,Czechia,0.4534,0.3192,0.2273
Canada,Côte d'Ivoire,0.358,0.4084,0.2336
Canada,DR Congo,0.488,0.302,0.21
Canada,Ecuador,0.3298,0.4106,0.2595
Canada,Egypt,0.388,0.3608,0.2513
Canada,England,0.142,0.7645,0.0934
Canada,France,0.1217,0.7954,0.0828
Canada,Germany,0.182,0.704,0.114
Canada,Ghana,0.425,0.3381,0.237
Canada,Haiti,0.7025,0.1758,0.1216
Canada,Iran,0.3613,0.3849,0.2538
Canada,Iraq,0.5706,0.2466,0.1828
Canada,Japan,0.2666,0.535,0.1985
Canada,Jordan,0.6012,0.2301,0.1687
Canada,Mexico,0.276,0.5142,0.2098
Canada,Morocco,0.215,0.6398,0.1452
Canada,Netherlands,0.1819,0.6998,0.1184
Canada,New Zealand,0.6702,0.1882,0.1415
Canada,Norway,0.2732,0.5244,0.2024
Canada,Panama,0.5127,0.279,0.2082
Canada,Paraguay,0.456,0.3135,0.2304
Canada,Portugal,0.1694,0.7243,0.1064
Canada,Qatar,0.5612,0.2468,0.192
Canada,Saudi Arabia,0.511,0.2818,0.2072
Canada,Scotland,0.466,0.3016,0.2324
Canada,Senegal,0.2909,0.4788,0.2303
Canada,South Africa,0.4988,0.2912,0.2099
Canada,South Korea,0.306,0.4506,0.2434
Canada,Spain,0.1091,0.817,0.0739
Canada,Sweden,0.3643,0.3743,0.2614
Canada,Switzerland,0.2698,0.5254,0.2047
Canada,Tunisia,0.4544,0.312,0.2335
Canada,Turkey,0.2932,0.4761,0.2308
Canada,USA,0.2722,0.5234,0.2044
Canada,Uruguay,0.2446,0.5812,0.1742
Canada,Uzbekistan,0.5668,0.2504,0.1827
Cape Verde,Colombia,0.1114,0.8072,0.0814
Cape Verde,Croatia,0.1024,0.8149,0.0828
Cape Verde,Curaçao,0.4322,0.3186,0.2492
Cape Verde,Czechia,0.2533,0.561,0.1858
Cape Verde,Côte d'Ivoire,0.1934,0.6781,0.1285
Cape Verde,DR Congo,0.2709,0.5264,0.2027
Cape Verde,Ecuador,0.1784,0.693,0.1287
Cape Verde,Egypt,0.2152,0.628,0.1569
Cape Verde,England,0.0525,0.8874,0.0602
Cape Verde,France,0.0437,0.898,0.0583
Cape Verde,Germany,0.0722,0.8645,0.0632
Cape Verde,Ghana,0.2366,0.5913,0.1722
Cape Verde,Haiti,0.4211,0.3259,0.253
Cape Verde,Iran,0.1984,0.66,0.1416
Cape Verde,Iraq,0.323,0.4396,0.2374
Cape Verde,Japan,0.1254,0.7843,0.0904
Cape Verde,Jordan,0.3432,0.4128,0.244
Cape Verde,Mexico,0.1335,0.7723,0.0942
Cape Verde,Morocco,0.0902,0.8379,0.0719
Cape Verde,Netherlands,0.0716,0.8632,0.0653
Cape Verde,New Zealand,0.3913,0.3452,0.2635
Cape Verde,Norway,0.1271,0.7704,0.1024
Cape Verde,Panama,0.2912,0.4988,0.2099
Cape Verde,Paraguay,0.2561,0.5545,0.1894
Cape Verde,Portugal,0.0656,0.8724,0.062
Cape Verde,Qatar,0.3297,0.445,0.2252
Cape Verde,Saudi Arabia,0.2878,0.4998,0.2124
Cape Verde,Scotland,0.2645,0.5392,0.1962
Cape Verde,Senegal,0.1492,0.7508,0.1001
Cape Verde,South Africa,0.279,0.5127,0.2082
Cape Verde,South Korea,0.1599,0.7289,0.1112
Cape Verde,Spain,0.0386,0.9046,0.0568
Cape Verde,Sweden,0.2016,0.6497,0.1488
Cape Verde,Switzerland,0.1308,0.7804,0.0888
Cape Verde,Tunisia,0.256,0.5538,0.1902
Cape Verde,Turkey,0.1492,0.748,0.1028
Cape Verde,USA,0.1294,0.777,0.0936
Cape Verde,Uruguay,0.1103,0.8105,0.0792
Cape Verde,Uzbekistan,0.3236,0.4495,0.2268
Colombia,Croatia,0.3608,0.388,0.2513
Colombia,Curaçao,0.842,0.0902,0.0677
Colombia,Czechia,0.6616,0.1994,0.139
Colombia,Côte d'Ivoire,0.5436,0.2625,0.194
Colombia,DR Congo,0.6842,0.1798,0.136
Colombia,Ecuador,0.5212,0.2744,0.2044
Colombia,Egypt,0.5954,0.2361,0.1685
Colombia,England,0.2438,0.5766,0.1797
Colombia,France,0.2162,0.6238,0.16
Colombia,Germany,0.2879,0.4954,0.2166
Colombia,Ghana,0.633,0.2152,0.1518
Colombia,Haiti,0.8344,0.0982,0.0675
Colombia,Iran,0.5613,0.2536,0.1851
Colombia,Iraq,0.7605,0.1434,0.0962
Colombia,Japan,0.3996,0.3416,0.2588
Colombia,Jordan,0.7807,0.1325,0.0869
Colombia,Mexico,0.4184,0.3314,0.2502
Colombia,Morocco,0.3291,0.4244,0.2464
Colombia,Netherlands,0.2922,0.491,0.2168
Colombia,New Zealand,0.823,0.1024,0.0746
Colombia,Norway,0.412,0.3337,0.2543
Colombia,Panama,0.7174,0.1742,0.1084
Colombia,Paraguay,0.668,0.1986,0.1334
Colombia,Portugal,0.2747,0.5215,0.2037
Colombia,Qatar,0.7419,0.1364,0.1218
Colombia,Saudi Arabia,0.7151,0.1707,0.1142
Colombia,Scotland,0.6795,0.1964,0.124
Colombia,Senegal,0.453,0.3148,0.2322
Colombia,South Africa,0.7008,0.1747,0.1244
Colombia,South Korea,0.4792,0.2977,0.2231
Colombia,Spain,0.1952,0.6644,0.1404
Colombia,Sweden,0.5701,0.2496,0.1804
Colombia,Switzerland,0.4104,0.3407,0.2488
Colombia,Tunisia,0.6682,0.1999,0.1318
Colombia,Turkey,0.4544,0.312,0.2335
Colombia,USA,0.4096,0.3348,0.2556
Colombia,Uruguay,0.3623,0.3712,0.2664
Colombia,Uzbekistan,0.7567,0.15,0.0933
Croatia,Curaçao,0.8503,0.0814,0.0683
Croatia,Czechia,0.6747,0.1874,0.1379
Croatia,Côte d'Ivoire,0.5599,0.2512,0.189
Croatia,DR Congo,0.693,0.1695,0.1376
Croatia,Ecuador,0.5412,0.264,0.1947
Croatia,Egypt,0.6122,0.2242,0.1636
Croatia,England,0.2551,0.5585,0.1864
Croatia,France,0.2281,0.6086,0.1634
Croatia,Germany,0.2955,0.4736,0.231
Croatia,Ghana,0.6476,0.2031,0.1493
Croatia,Haiti,0.8445,0.088,0.0675
Croatia,Iran,0.5791,0.2422,0.1788
Croatia,Iraq,0.7708,0.1323,0.0968
Croatia,Japan,0.4226,0.3358,0.2416
Croatia,Jordan,0.7914,0.1214,0.0873
Croatia,Mexico,0.4416,0.3248,0.2337
Croatia,Morocco,0.3352,0.4032,0.2616
Croatia,Netherlands,0.3004,0.469,0.2305
Croatia,New Zealand,0.8311,0.0933,0.0756
Croatia,Norway,0.4274,0.3228,0.2499
Croatia,Panama,0.7328,0.1613,0.1059
Croatia,Paraguay,0.6828,0.1861,0.131
Croatia,Portugal,0.2837,0.5002,0.2161
Croatia,Qatar,0.7444,0.1301,0.1254
Croatia,Saudi Arabia,0.7272,0.1588,0.114
Croatia,Scotland,0.6974,0.1835,0.119
Croatia,Senegal,0.475,0.3062,0.2188
Croatia,South Africa,0.7111,0.1636,0.1253
Croatia,South Korea,0.5004,0.2884,0.2112
Croatia,Spain,0.2075,0.6497,0.1428
Croatia,Sweden,0.5887,0.2382,0.1732
Croatia,Switzerland,0.434,0.334,0.232
Croatia,Tunisia,0.6842,0.1872,0.1285
Croatia,Turkey,0.4766,0.3036,0.2198
Croatia,USA,0.4325,0.3287,0.2388
Croatia,Uruguay,0.3849,0.3663,0.2488
Croatia,Uzbekistan,0.7698,0.1376,0.0925
Curaçao,Czechia,0.2146,0.6364,0.1491
Curaçao,Côte d'Ivoire,0.1621,0.7385,0.0994
Curaçao,DR Congo,0.234,0.6037,0.1623
Curaçao,Ecuador,0.1462,0.7544,0.0994
Curaçao,Egypt,0.179,0.6984,0.1226
Curaçao,England,0.042,0.9012,0.0568
Curaçao,France,0.035,0.9089,0.0562
Curaçao,Germany,0.0588,0.8828,0.0584
Curaçao,Ghana,0.199,0.6649,0.1361
Curaçao,Haiti,0.363,0.382,0.255
Curaçao,Iran,0.1644,0.7261,0.1095
Curaçao,Iraq,0.279,0.5127,0.2082
Curaçao,Japan,0.1016,0.8255,0.073
Curaçao,Jordan,0.2964,0.4821,0.2214
Curaçao,Mexico,0.1085,0.8161,0.0754
Curaçao,Morocco,0.0728,0.8648,0.0624
Curaçao,Netherlands,0.0576,0.8833,0.0592
Curaçao,New Zealand,0.3371,0.4039,0.259
Curaçao,Norway,0.101,0.8186,0.0804
Curaçao,Panama,0.2466,0.5706,0.1828
Curaçao,Paraguay,0.216,0.6294,0.1546
Curaçao,Portugal,0.0532,0.889,0.0578
Curaçao,Qatar,0.2824,0.5119,0.2058
Curaçao,Saudi Arabia,0.2461,0.5754,0.1784
Curaçao,Scotland,0.2216,0.611,0.1674
Curaçao,Senegal,0.1226,0.798,0.0793
Curaçao,South Africa,0.2398,0.5901,0.1701
Curaçao,South Korea,0.131,0.7824,0.0866
Curaçao,Spain,0.0313,0.9131,0.0556
Curaçao,Sweden,0.1662,0.7179,0.1158
Curaçao,Switzerland,0.1072,0.8207,0.0722
Curaçao,Tunisia,0.2152,0.628,0.1569
Curaçao,Turkey,0.1221,0.797,0.081
Curaçao,USA,0.1048,0.8204,0.0749
Curaçao,Uruguay,0.0898,0.8437,0.0666
Curaçao,Uzbekistan,0.2768,0.5192,0.204
Czechia,Côte d'Ivoire,0.2944,0.4766,0.2291
Czechia,DR Congo,0.4031,0.3548,0.2422
Czechia,Ecuador,0.2858,0.502,0.2122
Czechia,Egypt,0.3267,0.4305,0.2428
Czechia,England,0.1044,0.815,0.0807
Czechia,France,0.0882,0.8384,0.0734
Czechia,Germany,0.1376,0.7698,0.0925
Czechia,Ghana,0.3476,0.3927,0.2598
Czechia,Haiti,0.6236,0.2235,0.153
Czechia,Iran,0.3068,0.4622,0.231
Czechia,Iraq,0.4812,0.2954,0.2234
Czechia,Japan,0.2192,0.6245,0.1562
Czechia,Jordan,0.5123,0.2785,0.2092
Czechia,Mexico,0.2297,0.606,0.1643
Czechia,Morocco,0.1678,0.716,0.1162
Czechia,Netherlands,0.1377,0.7646,0.0978
Czechia,New Zealand,0.5921,0.2371,0.1708
Czechia,Norway,0.2232,0.6088,0.168
Czechia,Panama,0.4224,0.3233,0.2542
Czechia,Paraguay,0.3743,0.3643,0.2614
Czechia,Portugal,0.1267,0.7853,0.088
Czechia,Qatar,0.4936,0.3,0.2064
Czechia,Saudi Arabia,0.4198,0.3282,0.252
Czechia,Scotland,0.3952,0.3623,0.2426
Czechia,Senegal,0.248,0.573,0.179
Czechia,South Africa,0.4104,0.3407,0.2488
Czechia,South Korea,0.2626,0.5442,0.1931
Czechia,Spain,0.0778,0.8554,0.0668
Czechia,Sweden,0.3135,0.456,0.2304
Czechia,Switzerland,0.2248,0.6178,0.1574
Czechia,Tunisia,0.3778,0.367,0.2552
Czechia,Turkey,0.2493,0.5699,0.1808
Czechia,USA,0.2249,0.6136,0.1616
Czechia,Uruguay,0.1974,0.6672,0.1354
Czechia,Uzbekistan,0.4736,0.2955,0.231
Côte d'Ivoire,DR Congo,0.5132,0.2794,0.2074
Côte d'Ivoire,Ecuador,0.3627,0.394,0.2434
Côte d'Ivoire,Egypt,0.412,0.3337,0.2543
Côte d'Ivoire,England,0.1492,0.7316,0.1193
Côte d'Ivoire,France,0.128,0.766,0.1059
Côte d'Ivoire,Germany,0.189,0.6727,0.1384
Côte d'Ivoire,Ghana,0.4452,0.3096,0.2451
Côte d'Ivoire,Haiti,0.7254,0.1724,0.1023
Côte d'Ivoire,Iran,0.386,0.3584,0.2556
Côte d'Ivoire,Iraq,0.6041,0.2334,0.1625
Côte d'Ivoire,Japan,0.2854,0.506,0.2088
Côte d'Ivoire,Jordan,0.634,0.2192,0.1468
